BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Custom1,Custom2,Custom3,Custom4,Custom5
1,"","оя-1459","Sirk, U.","towards the historical grammar of the south Sulawesi languages: possesive enclitics in the postvocalic position. // Papers in Western Austronesian Linguistics. №4 p.283-302. Pacific Linguistics. A-79","",,,"","",1988,"","","","","","","","","","","","","","","","","","","",""
1,"","оя-1460","","Логический анализ языка. Проблемы интенсиональных и прагматических контекстов","",,,"","",1989,"М.","","","","","","","",""Наука"","","","","","","","","","","",""
1,"","оя-1461","","Краткая русская грамматика","",,,"","",1989,"М","","","","","","","",""Русский язык"","","","","","","","","","","",""
1,"","оя-1462","","V Всесоюзная школа молодых востоковедов. Тезисы. Т.II , языкознание","",,,"","",1989,"М.","","","","","","","",""Наука" ГРВЛ","","","","","","","","","","",""
1,"","оя-1463","","Библиографический словарь отечественных тюркологов. Дооктябрьский период","",,,"","",1989,"М.","","","","","","","",""Наука" ГРВЛ","","","","","","","","","","",""
1,"","оя-1464","Василевская, Е. А.","Словосложение в русском языке","",,,"","",1962,"М.","","","","","","","","Учпед.","","","","","","","","","","",""
1,"","оя-1465","","Проблемы семантики. Сб. статей","",,,"","",1974,"М.","нет","","","","","","",""Наука"","","","","","","","","","","",""
1,"","оя-1466","Калинин, А. В.","Лексика русского языка","",,,"","",1971,"М.","","","","","","","","МГУ","","","","","","","","","","",""
1,"","оя-1467","Маковский, М. М.","Теория лексической аттракции","",,,"","",1971,"М.",""Наука" ГРВЛ","","","","","","","Наука","","","","","","","","","","",""
1,"","оя-1468","","Теоретические проблемы восточного языкознания, ч. I-VI.","",,,"","",1982,"М.","","","","","","","",""Наука"","","","","","","","","","","",""
1,"","оя-1469","","Тезисы рабочего совещания по морфеме (ноябрь 1980 г.)","",,,"","",1980,"М.","","","","","","","",""Наука" ГРВЛ","","","","","","","","","","",""
1,"","оя-1470","","Тезисы конф. аспирантов и молодых сотрудников. Языкознание, литературоведение. т. II","",,,"","",1981,"М.","ИВ АНСССР","","","","","","",""Наука" ГРВЛ","","","","","","","","","","",""
1,"","оя-1471","","Востоковедение. Языкознание. Науч. труды. Таш. - ГУ, вып. 480","",,,"","",1975,"Ташкент","","","","","","","","","","","","","","","","","","",""
1,"","оя-1472","Исаев, М. И.","Язык эсперанто","",,,"","",1981,"М.","","","","","","","",""Наука" ГРВЛ","","","","","","","","","","",""
1,"","оя-1473","Лопатин, В. В.","Рождение слова","",,,"","",1973,"М.","","","","","","","",""Наука"","","","","","","","","","","",""
1,"","оя-1474","Морковкин, В. В.","Идеографические словари","",,,"","",1970,"М.","","","","","","","","МГУ","","","","","","","","","","",""
1,"","оя-1475","","Психолингвистика за рубежом. Сб. статей","",,,"","",1972,"М.","","","","","","","",""Наука"","","","","","","","","","","",""
1,"","оя-1476","Степанов, Ю. С.","Семиотика","",,,"","",1971,"М.","","","","","","","",""Наука"","","","","","","","","","","",""
1,"","оя-1477","Фомина, М. И.","Лексика современного русского языка","",,,"","",1973,"М.","","","","","","","",""Высш. шк."","","","","","","","","","","",""
1,"","оя-1478","Этерлей, Е. Н.; Кузнецова, О. Д.","Неизвестное в известном","",,,"","",1979,"Л.","","","","","","","",""Наука" ЛО","","","","","","","","","","",""
1,"","оя-1479","Burlakova, V.","Contribution of English and American Linguists to the Theory of Phrase","",,,"","",1971,"M.","","","","","","","","Higher School Publ. House","","","","","","","","","","",""
1,"","оя-1480","Stepanova, M. D.; Černyševa, I. I.","Lexikologie der deutschen Gegenwartssprache. Moskau Verlag","",,,"","",1975,"Moscau","","","","","","","",""Hochschule"","","","","","","","","","","",""
1,"","оя-1481","Королев, Н. И.","Неварский язык","",,,"","",1989,"М.","","","","","","","",""Наука" ГРВЛ","","","","","","","","","","",""
1,"","оя-1482","Сеам, Лонг","Исследования по лексикологии и грамматике древнекхмерского языка (по надписям Камбоджи VI-XIV вв.)","",,,"","",1989,"М.","","","","","","","",""Наука" ГРВЛ","","","","","","","","","","",""
1,"","оя-1483","","Теоретические проблемы языков Азии и Африки. V межд. симпозиум ученых соцстран. Тезисы докладов сов. делегации","",,,"","",1990,"М.","","","","","","","",""Наука" ГРВЛ","","","","","","","","","","",""
